image_path,rel_path,split,label,spoof_type,illumination,environment,source_dataset,source_split
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_training\spoof\YOUTUBE_SRV508_IPHONE5SF_id33_s2_82.png,LCC_FASD_training/spoof/YOUTUBE_SRV508_IPHONE5SF_id33_s2_82.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_training
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_training\spoof\YOUTUBE_SRV508_IPHONE5SF_id37_s0_102.png,LCC_FASD_training/spoof/YOUTUBE_SRV508_IPHONE5SF_id37_s0_102.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_training
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_training\spoof\YOUTUBE_SRV508_IPHONE5SF_id37_s0_124.png,LCC_FASD_training/spoof/YOUTUBE_SRV508_IPHONE5SF_id37_s0_124.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_training
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_training\spoof\YOUTUBE_SRV508_IPHONE5SF_id37_s0_139.png,LCC_FASD_training/spoof/YOUTUBE_SRV508_IPHONE5SF_id37_s0_139.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_training
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_training\spoof\YOUTUBE_SRV508_IPHONE5SF_id37_s0_154.png,LCC_FASD_training/spoof/YOUTUBE_SRV508_IPHONE5SF_id37_s0_154.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_training
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_training\spoof\YOUTUBE_SRV508_IPHONE5SF_id37_s0_169.png,LCC_FASD_training/spoof/YOUTUBE_SRV508_IPHONE5SF_id37_s0_169.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_training
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_training\spoof\YOUTUBE_SRV508_IPHONE5SF_id37_s0_184.png,LCC_FASD_training/spoof/YOUTUBE_SRV508_IPHONE5SF_id37_s0_184.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_training
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_training\spoof\YOUTUBE_SRV508_IPHONE5SF_id37_s0_199.png,LCC_FASD_training/spoof/YOUTUBE_SRV508_IPHONE5SF_id37_s0_199.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_training
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_training\spoof\YOUTUBE_SRV508_IPHONE5SF_id37_s0_214.png,LCC_FASD_training/spoof/YOUTUBE_SRV508_IPHONE5SF_id37_s0_214.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_training
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_training\spoof\YOUTUBE_SRV508_IPHONE5SF_id37_s0_229.png,LCC_FASD_training/spoof/YOUTUBE_SRV508_IPHONE5SF_id37_s0_229.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_training
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_training\spoof\YOUTUBE_SRV508_IPHONE5SF_id37_s0_81.png,LCC_FASD_training/spoof/YOUTUBE_SRV508_IPHONE5SF_id37_s0_81.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_training
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_training\spoof\YOUTUBE_SS22C200_REDMIN4X_id31_s0_114.png,LCC_FASD_training/spoof/YOUTUBE_SS22C200_REDMIN4X_id31_s0_114.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_training
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_training\spoof\YOUTUBE_SS22C200_REDMIN4X_id31_s0_140.png,LCC_FASD_training/spoof/YOUTUBE_SS22C200_REDMIN4X_id31_s0_140.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_training
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_training\spoof\YOUTUBE_SS22C200_REDMIN4X_id31_s0_15.png,LCC_FASD_training/spoof/YOUTUBE_SS22C200_REDMIN4X_id31_s0_15.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_training
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_training\spoof\YOUTUBE_SS22C200_REDMIN4X_id31_s0_155.png,LCC_FASD_training/spoof/YOUTUBE_SS22C200_REDMIN4X_id31_s0_155.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_training
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_training\spoof\YOUTUBE_SS22C200_REDMIN4X_id31_s0_170.png,LCC_FASD_training/spoof/YOUTUBE_SS22C200_REDMIN4X_id31_s0_170.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_training
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_training\spoof\YOUTUBE_SS22C200_REDMIN4X_id31_s0_30.png,LCC_FASD_training/spoof/YOUTUBE_SS22C200_REDMIN4X_id31_s0_30.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_training
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_training\spoof\YOUTUBE_SS22C200_REDMIN4X_id31_s0_45.png,LCC_FASD_training/spoof/YOUTUBE_SS22C200_REDMIN4X_id31_s0_45.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_training
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_training\spoof\YOUTUBE_SS22C200_REDMIN4X_id31_s0_69.png,LCC_FASD_training/spoof/YOUTUBE_SS22C200_REDMIN4X_id31_s0_69.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_training
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_training\spoof\YOUTUBE_SS22C200_REDMIN4X_id31_s0_84.png,LCC_FASD_training/spoof/YOUTUBE_SS22C200_REDMIN4X_id31_s0_84.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_training
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_training\spoof\YOUTUBE_SS22C200_REDMIN4X_id31_s0_99.png,LCC_FASD_training/spoof/YOUTUBE_SS22C200_REDMIN4X_id31_s0_99.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_training
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_training\spoof\YOUTUBE_SS22C200_REDMIN4X_id34_s0_106.png,LCC_FASD_training/spoof/YOUTUBE_SS22C200_REDMIN4X_id34_s0_106.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_training
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_training\spoof\YOUTUBE_SS22C200_REDMIN4X_id34_s0_121.png,LCC_FASD_training/spoof/YOUTUBE_SS22C200_REDMIN4X_id34_s0_121.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_training
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_training\spoof\YOUTUBE_SS22C200_REDMIN4X_id34_s0_136.png,LCC_FASD_training/spoof/YOUTUBE_SS22C200_REDMIN4X_id34_s0_136.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_training
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_training\spoof\YOUTUBE_SS22C200_REDMIN4X_id34_s0_15.png,LCC_FASD_training/spoof/YOUTUBE_SS22C200_REDMIN4X_id34_s0_15.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_training
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_training\spoof\YOUTUBE_SS22C200_REDMIN4X_id34_s0_151.png,LCC_FASD_training/spoof/YOUTUBE_SS22C200_REDMIN4X_id34_s0_151.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_training
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_training\spoof\YOUTUBE_SS22C200_REDMIN4X_id34_s0_166.png,LCC_FASD_training/spoof/YOUTUBE_SS22C200_REDMIN4X_id34_s0_166.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_training
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_training\spoof\YOUTUBE_SS22C200_REDMIN4X_id34_s0_38.png,LCC_FASD_training/spoof/YOUTUBE_SS22C200_REDMIN4X_id34_s0_38.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_training
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_training\spoof\YOUTUBE_SS22C200_REDMIN4X_id34_s0_53.png,LCC_FASD_training/spoof/YOUTUBE_SS22C200_REDMIN4X_id34_s0_53.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_training
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_training\spoof\YOUTUBE_SS22C200_REDMIN4X_id34_s0_76.png,LCC_FASD_training/spoof/YOUTUBE_SS22C200_REDMIN4X_id34_s0_76.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_training
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_training\spoof\YOUTUBE_SS22C200_REDMIN4X_id34_s0_91.png,LCC_FASD_training/spoof/YOUTUBE_SS22C200_REDMIN4X_id34_s0_91.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_training
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_training\spoof\YOUTUBE_SS22C200_REDMIN4X_id36_s0_105.png,LCC_FASD_training/spoof/YOUTUBE_SS22C200_REDMIN4X_id36_s0_105.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_training
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_training\spoof\YOUTUBE_SS22C200_REDMIN4X_id36_s0_120.png,LCC_FASD_training/spoof/YOUTUBE_SS22C200_REDMIN4X_id36_s0_120.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_training
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_training\spoof\YOUTUBE_SS22C200_REDMIN4X_id36_s0_135.png,LCC_FASD_training/spoof/YOUTUBE_SS22C200_REDMIN4X_id36_s0_135.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_training
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_training\spoof\YOUTUBE_SS22C200_REDMIN4X_id36_s0_15.png,LCC_FASD_training/spoof/YOUTUBE_SS22C200_REDMIN4X_id36_s0_15.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_training
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_training\spoof\YOUTUBE_SS22C200_REDMIN4X_id36_s0_150.png,LCC_FASD_training/spoof/YOUTUBE_SS22C200_REDMIN4X_id36_s0_150.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_training
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_training\spoof\YOUTUBE_SS22C200_REDMIN4X_id36_s0_30.png,LCC_FASD_training/spoof/YOUTUBE_SS22C200_REDMIN4X_id36_s0_30.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_training
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_training\spoof\YOUTUBE_SS22C200_REDMIN4X_id36_s0_45.png,LCC_FASD_training/spoof/YOUTUBE_SS22C200_REDMIN4X_id36_s0_45.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_training
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_training\spoof\YOUTUBE_SS22C200_REDMIN4X_id36_s0_60.png,LCC_FASD_training/spoof/YOUTUBE_SS22C200_REDMIN4X_id36_s0_60.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_training
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_training\spoof\YOUTUBE_SS22C200_REDMIN4X_id36_s0_75.png,LCC_FASD_training/spoof/YOUTUBE_SS22C200_REDMIN4X_id36_s0_75.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_training
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_training\spoof\YOUTUBE_SS22C200_REDMIN4X_id36_s0_90.png,LCC_FASD_training/spoof/YOUTUBE_SS22C200_REDMIN4X_id36_s0_90.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_training
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_training\spoof\YOUTUBE_SS22C200_REDMIN4X_id51_s0_114.png,LCC_FASD_training/spoof/YOUTUBE_SS22C200_REDMIN4X_id51_s0_114.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_training
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_training\spoof\YOUTUBE_SS22C200_REDMIN4X_id51_s0_129.png,LCC_FASD_training/spoof/YOUTUBE_SS22C200_REDMIN4X_id51_s0_129.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_training
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_training\spoof\YOUTUBE_SS22C200_REDMIN4X_id51_s0_144.png,LCC_FASD_training/spoof/YOUTUBE_SS22C200_REDMIN4X_id51_s0_144.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_training
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_training\spoof\YOUTUBE_SS22C200_REDMIN4X_id51_s0_183.png,LCC_FASD_training/spoof/YOUTUBE_SS22C200_REDMIN4X_id51_s0_183.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_training
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_training\spoof\YOUTUBE_SS22C200_REDMIN4X_id51_s0_220.png,LCC_FASD_training/spoof/YOUTUBE_SS22C200_REDMIN4X_id51_s0_220.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_training
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_training\spoof\YOUTUBE_SS22C200_REDMIN4X_id51_s0_308.png,LCC_FASD_training/spoof/YOUTUBE_SS22C200_REDMIN4X_id51_s0_308.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_training
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_training\spoof\YOUTUBE_SS22C200_REDMIN4X_id51_s0_64.png,LCC_FASD_training/spoof/YOUTUBE_SS22C200_REDMIN4X_id51_s0_64.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_training
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_training\spoof\YOUTUBE_SS22C200_REDMIN4X_id51_s0_84.png,LCC_FASD_training/spoof/YOUTUBE_SS22C200_REDMIN4X_id51_s0_84.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_training
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_training\spoof\YOUTUBE_SS22C200_REDMIN4X_id51_s0_99.png,LCC_FASD_training/spoof/YOUTUBE_SS22C200_REDMIN4X_id51_s0_99.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_training
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_training\spoof\YOUTUBE_SS22C200_REDMIN4X_id56_s1_105.png,LCC_FASD_training/spoof/YOUTUBE_SS22C200_REDMIN4X_id56_s1_105.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_training
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_training\spoof\YOUTUBE_SS22C200_REDMIN4X_id56_s1_120.png,LCC_FASD_training/spoof/YOUTUBE_SS22C200_REDMIN4X_id56_s1_120.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_training
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_training\spoof\YOUTUBE_SS22C200_REDMIN4X_id56_s1_135.png,LCC_FASD_training/spoof/YOUTUBE_SS22C200_REDMIN4X_id56_s1_135.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_training
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_training\spoof\YOUTUBE_SS22C200_REDMIN4X_id56_s1_15.png,LCC_FASD_training/spoof/YOUTUBE_SS22C200_REDMIN4X_id56_s1_15.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_training
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_training\spoof\YOUTUBE_SS22C200_REDMIN4X_id56_s1_150.png,LCC_FASD_training/spoof/YOUTUBE_SS22C200_REDMIN4X_id56_s1_150.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_training
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_training\spoof\YOUTUBE_SS22C200_REDMIN4X_id56_s1_30.png,LCC_FASD_training/spoof/YOUTUBE_SS22C200_REDMIN4X_id56_s1_30.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_training
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_training\spoof\YOUTUBE_SS22C200_REDMIN4X_id56_s1_45.png,LCC_FASD_training/spoof/YOUTUBE_SS22C200_REDMIN4X_id56_s1_45.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_training
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_training\spoof\YOUTUBE_SS22C200_REDMIN4X_id56_s1_60.png,LCC_FASD_training/spoof/YOUTUBE_SS22C200_REDMIN4X_id56_s1_60.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_training
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_training\spoof\YOUTUBE_SS22C200_REDMIN4X_id56_s1_75.png,LCC_FASD_training/spoof/YOUTUBE_SS22C200_REDMIN4X_id56_s1_75.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_training
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_training\spoof\YOUTUBE_SS22C200_REDMIN4X_id56_s1_90.png,LCC_FASD_training/spoof/YOUTUBE_SS22C200_REDMIN4X_id56_s1_90.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_training
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_training\spoof\YOUTUBE_SS22C200_REDMIN4X_id59_s0_105.png,LCC_FASD_training/spoof/YOUTUBE_SS22C200_REDMIN4X_id59_s0_105.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_training
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_training\spoof\YOUTUBE_SS22C200_REDMIN4X_id59_s0_120.png,LCC_FASD_training/spoof/YOUTUBE_SS22C200_REDMIN4X_id59_s0_120.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_training
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_training\spoof\YOUTUBE_SS22C200_REDMIN4X_id59_s0_135.png,LCC_FASD_training/spoof/YOUTUBE_SS22C200_REDMIN4X_id59_s0_135.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_training
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_training\spoof\YOUTUBE_SS22C200_REDMIN4X_id59_s0_15.png,LCC_FASD_training/spoof/YOUTUBE_SS22C200_REDMIN4X_id59_s0_15.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_training
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_training\spoof\YOUTUBE_SS22C200_REDMIN4X_id59_s0_150.png,LCC_FASD_training/spoof/YOUTUBE_SS22C200_REDMIN4X_id59_s0_150.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_training
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_training\spoof\YOUTUBE_SS22C200_REDMIN4X_id59_s0_30.png,LCC_FASD_training/spoof/YOUTUBE_SS22C200_REDMIN4X_id59_s0_30.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_training
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_training\spoof\YOUTUBE_SS22C200_REDMIN4X_id59_s0_45.png,LCC_FASD_training/spoof/YOUTUBE_SS22C200_REDMIN4X_id59_s0_45.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_training
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_training\spoof\YOUTUBE_SS22C200_REDMIN4X_id59_s0_60.png,LCC_FASD_training/spoof/YOUTUBE_SS22C200_REDMIN4X_id59_s0_60.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_training
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_training\spoof\YOUTUBE_SS22C200_REDMIN4X_id59_s0_75.png,LCC_FASD_training/spoof/YOUTUBE_SS22C200_REDMIN4X_id59_s0_75.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_training
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_training\spoof\YOUTUBE_SS22C200_REDMIN4X_id59_s0_90.png,LCC_FASD_training/spoof/YOUTUBE_SS22C200_REDMIN4X_id59_s0_90.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_training
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_training\spoof\YOUTUBE_SSM2232BW_HISCRZERAF_id34_s0_162.png,LCC_FASD_training/spoof/YOUTUBE_SSM2232BW_HISCRZERAF_id34_s0_162.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_training
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_training\spoof\YOUTUBE_SSM2232BW_HISCRZERAF_id36_s0_61.png,LCC_FASD_training/spoof/YOUTUBE_SSM2232BW_HISCRZERAF_id36_s0_61.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_training
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_training\spoof\YOUTUBE_SSM2232BW_HISCRZERAF_id36_s0_83.png,LCC_FASD_training/spoof/YOUTUBE_SSM2232BW_HISCRZERAF_id36_s0_83.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_training
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_training\spoof\YOUTUBE_SSM2232BW_HISCRZERAF_id51_s0_105.png,LCC_FASD_training/spoof/YOUTUBE_SSM2232BW_HISCRZERAF_id51_s0_105.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_training
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_training\spoof\YOUTUBE_SSM2232BW_HISCRZERAF_id51_s0_141.png,LCC_FASD_training/spoof/YOUTUBE_SSM2232BW_HISCRZERAF_id51_s0_141.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_training
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_training\spoof\YOUTUBE_SSM2232BW_HISCRZERAF_id51_s0_195.png,LCC_FASD_training/spoof/YOUTUBE_SSM2232BW_HISCRZERAF_id51_s0_195.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_training
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_training\spoof\YOUTUBE_SSM2232BW_HISCRZERAF_id51_s0_55.png,LCC_FASD_training/spoof/YOUTUBE_SSM2232BW_HISCRZERAF_id51_s0_55.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_training
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_training\spoof\YOUTUBE_SSM2232BW_HISCRZERAF_id51_s0_85.png,LCC_FASD_training/spoof/YOUTUBE_SSM2232BW_HISCRZERAF_id51_s0_85.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_training
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_training\spoof\YOUTUBE_SSM2232BW_HISCRZERAF_id56_s1_126.png,LCC_FASD_training/spoof/YOUTUBE_SSM2232BW_HISCRZERAF_id56_s1_126.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_training
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_training\spoof\YOUTUBE_SSM2232BW_HISCRZERAF_id56_s1_395.png,LCC_FASD_training/spoof/YOUTUBE_SSM2232BW_HISCRZERAF_id56_s1_395.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_training
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_training\spoof\YOUTUBE_SSM2232BW_HISCRZERAF_id56_s1_410.png,LCC_FASD_training/spoof/YOUTUBE_SSM2232BW_HISCRZERAF_id56_s1_410.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_training
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_training\spoof\YOUTUBE_SSM2232BW_HISCRZERAF_id56_s1_426.png,LCC_FASD_training/spoof/YOUTUBE_SSM2232BW_HISCRZERAF_id56_s1_426.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_training
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_training\spoof\YOUTUBE_SSM2232BW_HISCRZERAF_id56_s1_98.png,LCC_FASD_training/spoof/YOUTUBE_SSM2232BW_HISCRZERAF_id56_s1_98.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_training
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_training\spoof\YOUTUBE_SSM2232BW_HISCRZERAF_id59_s0_228.png,LCC_FASD_training/spoof/YOUTUBE_SSM2232BW_HISCRZERAF_id59_s0_228.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_training
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_training\spoof\YOUTUBE_SSM2232BW_HISCRZERAF_id59_s0_243.png,LCC_FASD_training/spoof/YOUTUBE_SSM2232BW_HISCRZERAF_id59_s0_243.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_training
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_training\spoof\YOUTUBE_SSM2232BW_HISCRZERAF_id59_s0_331.png,LCC_FASD_training/spoof/YOUTUBE_SSM2232BW_HISCRZERAF_id59_s0_331.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_training
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_training\spoof\YOUTUBE_SSM2232BW_HISCRZERAF_id59_s0_352.png,LCC_FASD_training/spoof/YOUTUBE_SSM2232BW_HISCRZERAF_id59_s0_352.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_training
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_training\spoof\YOUTUBE_SSM2232BW_HISCRZERAF_id59_s0_82.png,LCC_FASD_training/spoof/YOUTUBE_SSM2232BW_HISCRZERAF_id59_s0_82.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_training
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_training\spoof\YOUTUBE_SSM23B300_REDMIN4X_id44_s0_105.png,LCC_FASD_training/spoof/YOUTUBE_SSM23B300_REDMIN4X_id44_s0_105.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_training
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_training\spoof\YOUTUBE_SSM23B300_REDMIN4X_id44_s0_120.png,LCC_FASD_training/spoof/YOUTUBE_SSM23B300_REDMIN4X_id44_s0_120.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_training
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_training\spoof\YOUTUBE_SSM23B300_REDMIN4X_id44_s0_135.png,LCC_FASD_training/spoof/YOUTUBE_SSM23B300_REDMIN4X_id44_s0_135.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_training
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_training\spoof\YOUTUBE_SSM23B300_REDMIN4X_id44_s0_15.png,LCC_FASD_training/spoof/YOUTUBE_SSM23B300_REDMIN4X_id44_s0_15.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_training
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_training\spoof\YOUTUBE_SSM23B300_REDMIN4X_id44_s0_150.png,LCC_FASD_training/spoof/YOUTUBE_SSM23B300_REDMIN4X_id44_s0_150.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_training
D:\Paper2026\Paper-2026\data\evaluation\LCC_FASD_training\spoof\YOUTUBE_SSM23B300_REDMIN4X_id44_s0_30.png,LCC_FASD_training/spoof/YOUTUBE_SSM23B300_REDMIN4X_id44_s0_30.png,evaluation,1,0,0,0,LCC_FASD,LCC_FASD_training
